0,1,2,3
600085.SH,45.077999999999996,63.79,43970.0
300565.SZ,8.28,11.686,43920.0
300583.SZ,11.94,16.374,43907.0
601991.SH,2.818,3.7,43905.0
603948.SH,15.0,20.792,43890.0
600222.SH,3.91,5.561999999999999,43860.0
605009.SH,33.0,47.4,43830.0
300173.SZ,4.136,5.84,43820.0
002325.SZ,1.38,1.65,43791.0
001223.SZ,64.74,95.57999999999998,43784.0
000552.SZ,2.63,3.78,43700.0
601009.SH,7.1,10.85,43680.0
002743.SZ,3.944,4.4879999999999995,43671.0
300065.SZ,5.4,7.728,43660.0
301119.SZ,13.68,35.1,43654.0
603218.SH,8.5,25.45,43641.0
002537.SZ,4.3,6.032,43616.0
601117.SH,5.77,10.68,43596.0
301439.SZ,9.9,13.52,43531.0
300649.SZ,8.5,11.943999999999999,43524.0
300511.SZ,3.1,4.2780000000000005,43470.0
600015.SH,5.486,6.258,43455.0
000823.SZ,5.9,8.212,43433.0
600476.SH,11.12,15.7,43432.0
002560.SZ,7.966,12.16,43400.0
601808.SH,13.5,19.36,43364.0
603351.SH,25.2,27.299999999999997,43351.0
001255.SZ,19.6,54.48,43350.0
600756.SH,9.06,12.844000000000001,43340.0
603613.SH,15.5,99.5,43328.0
600650.SH,7.468,8.386,43323.0
601133.SH,8.46,11.028,43306.0
002454.SZ,4.67,6.302,43228.0
603680.SH,5.71,8.158,43225.0
000605.SZ,4.462,5.1240000000000006,43203.0
002059.SZ,4.32,5.796,43197.0
301040.SZ,8.98,12.86,43179.0
300668.SZ,18.77,21.310000000000002,43142.0
002093.SZ,5.24,7.052,43130.0
600529.SH,24.46,28.18,43121.0
002825.SZ,5.1,15.33,43120.0
000829.SZ,6.16,8.752,43092.0
603559.SH,3.36,15.98,43065.0
603010.SH,8.03,10.378,43028.0
001203.SZ,8.01,11.459999999999999,43028.0
002516.SZ,3.27,4.667999999999999,43005.0
300821.SZ,5.8,13.52,43000.0
600847.SH,5.35,7.619999999999999,42966.0
600928.SH,3.4899999999999998,4.85,42952.0
601128.SH,6.28,8.98,42930.0
600230.SH,8.65,20.9,42895.0
002328.SZ,5.498,7.46,42875.0
605499.SH,158.56,230.0,42864.0
603701.SH,8.33,11.864,42840.0
301065.SZ,12.53,35.49,42818.0
603949.SH,9.97,13.628,42800.0
300687.SZ,13.5,19.02,42772.0
002249.SZ,3.78,5.372,42768.0
600217.SH,3.5,4.9079999999999995,42750.0
600540.SH,5.568,6.373999999999999,42738.0
600259.SH,23.7,33.852,42714.0
600765.SH,13.12,32.9,42712.0
002809.SZ,7.208,8.196,42707.0
002965.SZ,25.29,34.044,42705.0
002140.SZ,6.02,11.76,42662.0
300942.SZ,6.0,8.36,42662.0
300035.SZ,7.24,10.082,42642.0
603328.SH,6.577999999999999,8.42,42630.0
000032.SZ,14.0,19.36,42600.0
300168.SZ,4.98,7.104,42600.0
300468.SZ,6.55,9.314,42560.0
603978.SH,8.01,11.193999999999999,42532.0
300937.SZ,27.506,41.0,42529.0
002210.SZ,1.34,1.7680000000000002,42522.0
002591.SZ,3.05,4.343999999999999,42510.0
301069.SZ,11.56,15.888000000000002,42484.0
300834.SZ,13.83,26.69,42480.0
002856.SZ,5.45,15.7,42456.0
301369.SZ,30.21,171.0,42438.0
300259.SZ,2.4,3.372,42432.0
603324.SH,18.3,42.98,42390.0
300948.SZ,7.66,10.688,42380.0
002484.SZ,12.8,17.964,42354.0
601696.SH,10.494,11.858,42343.0
603937.SH,6.69,9.382,42316.0
001319.SZ,21.894,34.41,42287.0
603986.SH,57.63,138.9,42262.0
600815.SH,2.01,2.6879999999999997,42245.0
600960.SH,2.6,3.652,42240.0
600184.SH,8.678,9.896,42203.0
300190.SZ,3.064,3.448,42169.0
603605.SH,75.57,191.44,42159.0
603500.SH,8.7,11.76,42155.0
600682.SH,5.29,7.006,42147.0
300075.SZ,19.15,31.78,42146.0
002283.SZ,5.348000000000001,7.19,42138.0
002469.SZ,4.27,6.016,42120.0
001313.SZ,5.91,8.322,42081.0
600648.SH,9.384,11.886000000000001,42069.0
300534.SZ,9.622,10.666,42066.0
002589.SZ,2.14,3.0120000000000005,42030.0
603588.SH,4.78,11.2,42009.0
301198.SZ,6.0,29.85,41998.0
601555.SH,6.876,9.78,41994.0
000978.SZ,5.5,7.696,41992.0
300214.SZ,4.3,6.1,41992.0
000822.SZ,5.03,7.135999999999999,41976.0
000002.SZ,6.5,9.122,41922.0
002937.SZ,18.868000000000002,21.686,41890.0
000090.SZ,4.7860000000000005,7.33,41876.0
002412.SZ,4.33,6.1000000000000005,41860.0
603100.SH,21.01,29.806,41830.0
601963.SH,7.04,8.64,41822.0
600235.SH,3.8,5.378,41817.0
300906.SZ,14.13,26.74,41790.0
001222.SZ,9.46,13.224,41790.0
002634.SZ,4.16,5.722,41760.0
601700.SH,3.51,4.836,41748.0
300432.SZ,5.67,7.736,41712.0
301087.SZ,36.338,51.5,41703.0
002049.SZ,47.99,65.296,41700.0
002539.SZ,6.26,8.867999999999999,41658.0
002072.SZ,2.83,3.9240000000000004,41654.0
002286.SZ,4.86,6.676,41615.0
002674.SZ,8.7,12.347999999999999,41610.0
605066.SH,7.398,9.72,41554.0
600811.SH,1.3,1.8319999999999999,41526.0
600616.SH,4.15,5.69,41520.0
003010.SZ,18.032,26.33,41511.0
000686.SZ,6.676,8.98,41462.0
600810.SH,5.22,7.2059999999999995,41447.0
000593.SZ,3.85,9.0,41440.0
002761.SZ,7.45,10.48,41406.0
001259.SZ,20.35,27.79,41405.0
002707.SZ,5.04,7.084,41382.0
002662.SZ,2.32,3.268,41376.0
000066.SZ,7.49,10.434000000000001,41363.0
601229.SH,5.68,8.03,41360.0
300253.SZ,5.44,7.272,41358.0
002054.SZ,4.41,5.806,41358.0
002372.SZ,13.06,18.436,41344.0
000581.SZ,18.080000000000002,23.96,41335.0
002745.SZ,5.94,8.31,41328.0
605336.SH,9.9,13.940000000000001,41309.0
000650.SZ,5.22,7.38,41256.0
300306.SZ,9.928,14.17,41235.0
600335.SH,8.373999999999999,9.556,41232.0
300853.SZ,14.32,18.75,41193.0
300838.SZ,9.6,13.436,41184.0
300088.SZ,3.93,5.498,41148.0
603799.SH,22.47,31.566,41140.0
300027.SZ,1.75,2.182,41112.0
003023.SZ,12.68,17.848,41106.0
300018.SZ,3.64,5.04,41100.0
600696.SH,10.01,13.65,41085.0
600227.SH,1.58,2.196,41080.0
301167.SZ,8.75,12.282,41040.0
002048.SZ,10.29,15.99,41031.0
300811.SZ,39.21,52.466,41000.0
300077.SZ,6.72,9.184,40996.0
000166.SZ,4.208,5.16,40993.0
301234.SZ,18.0,24.602,40975.0
301011.SZ,12.38,16.704,40960.0
600809.SH,185.07,262.416,40960.0
300918.SZ,10.256,14.21,40954.0
300665.SZ,4.7,6.58,40916.0
300260.SZ,16.55,87.01,40860.0
600980.SH,10.94,15.223999999999998,40859.0
002376.SZ,5.378,6.1659999999999995,40840.0
002876.SZ,18.44,49.74,40824.0
000705.SZ,7.42,8.370000000000001,40812.0
600172.SH,2.23,3.12,40768.0
300120.SZ,3.79,8.84,40765.0
002552.SZ,11.13,14.998000000000001,40762.0
600199.SH,12.2,15.959999999999999,40743.0
000685.SZ,7.694,8.022,40741.0
002449.SZ,6.308,7.206,40738.0
002593.SZ,2.988,3.3659999999999997,40721.0
600880.SH,3.6,4.952,40719.0
002880.SZ,30.21,41.43,40695.0
603086.SH,3.24,14.03,40656.0
002494.SZ,4.356,6.9,40630.0
600226.SH,2.444,2.7119999999999997,40616.0
603105.SH,7.01,19.48,40612.0
300604.SZ,20.64,28.41,40608.0
002616.SZ,3.47,4.782,40608.0
301126.SZ,6.9,17.8,40608.0
301098.SZ,6.12,8.576,40587.0
601369.SH,6.51,12.94,40545.0
000153.SZ,6.14,8.564,40500.0
301021.SZ,12.32,31.85,40500.0
002709.SZ,16.5,23.18,40440.0
600095.SH,8.346,9.324,40433.0
301215.SZ,5.746,7.9,40422.0
000637.SZ,2.65,6.67,40339.0
301305.SZ,12.46,17.428,40320.0
002206.SZ,3.56,4.952,40320.0
601727.SH,4.462,4.696,40313.0
605286.SH,17.47,24.491999999999997,40299.0
603801.SH,13.0,17.744,40280.0
600875.SH,13.21,22.68,40275.0
300386.SZ,5.57,7.416,40275.0
000733.SZ,41.02,56.596000000000004,40272.0
000509.SZ,3.2439999999999998,3.6959999999999997,40264.0
301331.SZ,30.54,42.99,40258.0
603881.SH,13.5,18.9,40256.0
601233.SH,13.328000000000001,14.592,40254.0
000716.SZ,4.0,5.362,40250.0
300009.SZ,9.568,10.382,40248.0
002565.SZ,2.21,3.0860000000000003,40228.0
600995.SH,8.11,11.177999999999999,40221.0
601869.SH,22.52,30.56,40216.0
603136.SH,16.556,20.561999999999998,40200.0
600622.SH,2.384,2.688,40144.0
600033.SH,3.084,3.216,40142.0
003043.SZ,28.5,72.8,40075.0
600999.SH,13.422,14.666,40026.0
600611.SH,2.81,3.04,40019.0
603195.SH,88.5,122.47200000000001,40018.0
002294.SZ,27.599999999999998,30.46,40014.0
600098.SH,5.0,7.0,40000.0
600528.SH,8.378,11.0,39970.0
002582.SZ,5.892,6.714,39960.0
003031.SZ,50.99,69.592,39919.0
301283.SZ,22.7,61.7,39908.0
003018.SZ,5.9,10.94,39884.0
300345.SZ,5.89,8.134,39884.0
002831.SZ,24.672,26.914,39872.0
000503.SZ,7.89,10.693999999999999,39816.0
603378.SH,5.1,6.912,39788.0
000717.SZ,1.96,2.674,39780.0
000902.SZ,9.42,13.17,39750.0
601236.SH,7.8839999999999995,9.207999999999998,39724.0
300149.SZ,3.94,5.442,39721.0
300226.SZ,18.18,25.24,39710.0
600497.SH,5.042,5.714,39693.0
605020.SH,22.47,29.206,39688.0
000048.SZ,19.854000000000003,21.686,39682.0
300655.SZ,5.5,25.2,39639.0
605155.SH,10.0,13.6,39600.0
600867.SH,10.18,11.64,39561.0
002132.SZ,2.15,2.742,39525.0
300294.SZ,23.69,32.756,39522.0
300365.SZ,4.0,9.6,39500.0
002637.SZ,7.07,9.718,39480.0
301006.SZ,9.73,13.272,39474.0
600814.SH,7.614000000000001,11.31,39459.0
301227.SZ,19.71,27.254,39450.0
002065.SZ,4.3,5.9879999999999995,39440.0
002039.SZ,12.88,18.0,39424.0
000862.SZ,5.51,6.09,39411.0
002226.SZ,3.73,5.128,39396.0
600869.SH,3.12,4.332000000000001,39360.0
300082.SZ,3.88,10.79,39321.0
001268.SZ,13.87,19.322,39312.0
301047.SZ,59.47,83.086,39296.0
002545.SZ,5.76,7.98,39271.0
600389.SH,11.42,50.12,39237.0
300450.SZ,18.59,24.573999999999998,39220.0
000049.SZ,17.5,24.072,39216.0
002782.SZ,8.2,22.06,39204.0
002627.SZ,4.07,5.622,39200.0
002658.SZ,5.12,6.948,39195.0
601169.SH,4.23,5.89,39176.0
601228.SH,3.1319999999999997,3.424,39171.0
600626.SH,2.27,3.114,39160.0
600082.SH,2.02,2.7880000000000003,39105.0
601665.SH,3.75,5.22,39102.0
300981.SZ,8.91,12.256,39088.0
603836.SH,9.84,18.68,39087.0
601199.SH,3.96,9.1,39060.0
002838.SZ,8.08,19.43,38991.0
002697.SZ,5.4559999999999995,5.908,38966.0
300653.SZ,19.02,25.316,38948.0
300782.SZ,97.836,151.26,38948.0
000046.SZ,0.964,3.3,38914.0
000966.SZ,3.67,5.02,38896.0
000695.SZ,6.52,8.574,38862.0
600366.SH,4.75,6.284,38850.0
603776.SH,7.93,10.26,38808.0
600340.SH,1.03,1.388,38800.0
600448.SH,1.96,2.616,38760.0
002091.SZ,5.78,7.8500000000000005,38752.0
300970.SZ,9.99,28.35,38700.0
002114.SZ,4.1,5.66,38637.0
002033.SZ,7.69,10.341999999999999,38610.0
000413.SZ,1.64,2.48,38539.0
000601.SZ,2.9,5.13,38528.0
603033.SH,11.0,15.144,38520.0
600848.SH,9.842,10.704,38506.0
603915.SH,10.44,24.24,38475.0
300986.SZ,5.92,43.65,38472.0
300531.SZ,14.648000000000001,16.534000000000002,38428.0
301373.SZ,18.83,44.0,38425.0
603306.SH,15.42,21.364,38400.0
301276.SZ,16.52,29.7,38400.0
603968.SH,8.52,22.8,38376.0
600428.SH,4.71,6.48,38372.0
300925.SZ,7.3,18.68,38352.0
002762.SZ,5.31,7.327999999999999,38352.0
003027.SZ,12.93,16.97,38346.0
600735.SH,3.85,5.214,38332.0
603565.SH,6.9,17.89,38304.0
301319.SZ,40.078,48.806,38288.0
300837.SZ,18.1,24.598000000000003,38280.0
600206.SH,8.28,11.431999999999999,38280.0
002594.SZ,165.0,305.87,38280.0
002445.SZ,1.62,2.232,38254.0
601211.SH,14.350000000000001,15.0,38250.0
300726.SZ,18.42,24.470000000000002,38232.0
600470.SH,3.53,4.878,38205.0
605389.SH,24.112,27.817999999999998,38181.0
605337.SH,9.77,13.494,38148.0
300659.SZ,12.11,16.618,38130.0
600769.SH,5.56,7.544,38127.0
600872.SH,20.88,28.647999999999996,38117.0
000669.SZ,1.726,2.44,38081.0
300166.SZ,5.85,7.88,38080.0
300685.SZ,16.16,21.86,38064.0
600483.SH,7.75,13.7,38055.0
000582.SZ,7.292,9.06,38041.0
002172.SZ,2.55,3.394,38024.0
002476.SZ,4.756,6.61,38013.0
603665.SH,25.28,29.520000000000003,38003.0
600955.SH,13.01,17.79,38000.0
600996.SH,5.84,7.912,37962.0
300070.SZ,4.672,6.16,37960.0
300498.SZ,16.16,22.38,37942.0
603031.SH,39.304,57.16,37900.0
603279.SH,17.04,23.003999999999998,37816.0
002241.SZ,16.292,20.196,37810.0
601512.SH,8.214,10.35,37808.0
600016.SH,3.81,4.0200000000000005,37807.0
600289.SH,1.11,1.506,37800.0
603916.SH,7.12,9.668,37800.0
000707.SZ,5.74,7.808,37758.0
600873.SH,8.4,11.57,37723.0
603520.SH,8.06,11.078,37696.0
603703.SH,10.453999999999999,12.047999999999998,37686.0
000045.SZ,7.19,9.682,37669.0
002768.SZ,16.72,22.672,37642.0
002859.SZ,17.0,23.424,37642.0
600358.SH,2.81,3.846,37630.0
603618.SH,4.504,5.208,37600.0
301349.SZ,23.38,125.0,37590.0
300029.SZ,3.35,4.504,37548.0
600758.SH,2.58,3.5,37539.0
002198.SZ,4.9,6.5600000000000005,37536.0
002311.SZ,37.57,64.74,37518.0
300377.SZ,4.58,5.864,37496.0
001338.SZ,8.4,10.968,37485.0
003042.SZ,16.900000000000002,20.25,37456.0
300112.SZ,6.6,8.98,37448.0
600256.SH,7.204,8.138,37397.0
003008.SZ,15.36,20.98,37375.0
002287.SZ,16.78,22.714000000000002,37347.0
600388.SH,10.16,13.896,37338.0
603317.SH,10.46,14.168000000000001,37335.0
600812.SH,4.426,4.9719999999999995,37319.0
300490.SZ,6.9,9.38,37296.0
002805.SZ,8.88,47.25,37296.0
002427.SZ,2.97,4.062,37296.0
000958.SZ,3.674,3.9479999999999995,37272.0
600717.SH,4.104,5.16,37240.0
300635.SZ,6.55,8.84,37240.0
300855.SZ,18.51,50.0,37206.0
601155.SH,8.03,10.984,37200.0
601177.SH,8.835999999999999,12.19,37198.0
300854.SZ,8.21,21.45,37147.0
600586.SH,4.86,12.2,37105.0
600031.SH,15.418,16.792,37095.0
603990.SH,8.41,11.443999999999999,37052.0
600877.SH,9.18,12.315999999999999,37044.0
002566.SZ,6.386,7.292,37011.0
601368.SH,4.17,4.57,37002.0
603668.SH,14.504000000000001,16.788,36944.0
601866.SH,2.3,2.4299999999999997,36944.0
003026.SZ,20.1,52.98,36897.0
300101.SZ,11.51,15.646,36894.0
600236.SH,5.26,7.2,36860.0
000636.SZ,9.02,19.3,36850.0
600929.SH,4.57,6.2219999999999995,36842.0
600223.SH,7.868,8.996,36828.0
002624.SZ,8.7,11.36,36822.0
002405.SZ,5.63,7.523999999999999,36816.0
600378.SH,24.49,30.512,36800.0
600038.SH,31.3,43.15,36797.0
601108.SH,7.262,7.723999999999999,36776.0
002622.SZ,1.55,2.04,36765.0
002077.SZ,13.681999999999999,17.326,36761.0
300723.SZ,18.0,24.332,36740.0
301335.SZ,13.8,18.84,36720.0
002162.SZ,3.1,4.16,36708.0
600513.SH,9.978,14.4,36707.0
603676.SH,6.61,17.22,36693.0
603800.SH,18.01,24.558,36630.0
600850.SH,15.08,20.424,36630.0
002219.SZ,2.02,2.726,36630.0
603567.SH,12.676,17.5,36590.0
301288.SZ,10.59,14.292,36566.0
600637.SH,6.75,7.85,36561.0
600036.SH,26.98,36.322,36519.0
002788.SZ,6.4,8.68,36504.0
600601.SH,2.0,2.724,36500.0
600380.SH,11.716,13.93,36496.0
002910.SZ,5.61,7.484,36490.0
300119.SZ,12.03,16.238,36437.0
002079.SZ,6.9,16.5,36432.0
600569.SH,1.62,2.124,36403.0
603903.SH,6.59,8.742,36391.0
002084.SZ,2.09,5.35,36328.0
000953.SZ,2.67,3.556,36278.0
301206.SZ,21.34,28.387999999999998,36248.0
301109.SZ,16.852,18.176000000000002,36243.0
605136.SH,6.2,8.366,36225.0
002256.SZ,1.71,2.21,36208.0
300395.SZ,22.86,55.2,36206.0
000915.SZ,25.6,34.32,36192.0
002384.SZ,11.46,31.89,36192.0
603229.SH,8.2,28.98,36179.0
300638.SZ,17.97,27.0,36176.0
601311.SH,6.27,9.81,36093.0
000554.SZ,4.39,5.92,36093.0
600168.SH,6.084,6.442,36085.0
301330.SZ,19.95,26.918,36050.0
300982.SZ,16.79,72.5,36049.0
601162.SH,2.988,4.1,36006.0
600798.SH,2.66,3.4939999999999998,36000.0
600862.SH,18.172,20.124,35997.0
600109.SH,8.962,10.174,35970.0
688001.SH,32.808,36.804,35954.0
002798.SZ,3.31,4.45,35938.0
600883.SH,4.89,6.518000000000001,35904.0
002941.SZ,14.446000000000002,21.55,35883.0
600966.SH,4.22,8.9,35872.0
002817.SZ,5.01,6.806,35820.0
002123.SZ,6.86,9.052,35815.0
301196.SZ,23.77,31.486,35784.0
600346.SH,11.44,15.495999999999999,35757.0
001328.SZ,18.5,24.4,35748.0
600578.SH,3.242,4.1,35727.0
002706.SZ,6.11,15.19,35697.0
603822.SH,15.92,21.17,35650.0
301171.SZ,13.56,17.408,35624.0
603078.SH,9.78,13.126000000000001,35598.0
002421.SZ,2.3,3.1199999999999997,35588.0
600906.SH,7.354,10.73,35587.0
002133.SZ,2.19,2.9539999999999997,35568.0
300452.SZ,10.1,13.68,35541.0
002646.SZ,9.26,12.536,35524.0
603209.SH,11.56,40.66,35518.0
600261.SH,2.42,3.26,35518.0
605003.SH,12.94,17.518,35497.0
601319.SH,5.88,6.3100000000000005,35497.0
002008.SZ,15.18,31.41,35490.0
000768.SZ,18.0,24.03,35475.0
002083.SZ,3.6,4.686,35456.0
603369.SH,51.540000000000006,65.7,35456.0
002375.SZ,3.574,4.058,35430.0
600376.SH,2.31,3.034,35424.0
301078.SZ,5.64,7.512,35400.0
002950.SZ,6.02,13.51,35358.0
000626.SZ,3.87,5.164,35346.0
300207.SZ,11.18,23.86,35333.0
600826.SH,6.68,8.924,35313.0
002541.SZ,14.83,19.404,35309.0
300266.SZ,1.5,1.982,35298.0
601222.SH,5.08,6.827999999999999,35280.0
002801.SZ,16.7,29.26,35223.0
000985.SZ,10.57,14.234,35156.0
002142.SZ,19.0,25.072,35152.0
001330.SZ,4.95,6.476,35148.0
603637.SH,5.21,6.866,35144.0
002567.SZ,5.15,6.666,35114.0
002542.SZ,1.85,2.4459999999999997,35100.0
300627.SZ,29.612,31.866,35061.0
301017.SZ,17.855999999999998,19.967999999999996,35041.0
000592.SZ,2.34,2.8200000000000003,35037.0
000061.SZ,5.546,7.21,35031.0
002626.SZ,11.03,27.13,35010.0
000606.SZ,0.2,2.3,35000.0
002741.SZ,9.39,12.088000000000001,34980.0
300751.SZ,98.99,451.01,34970.0
600391.SH,13.15,17.578,34960.0
300237.SZ,1.03,1.346,34920.0
603595.SH,15.88,83.0,34906.0
301089.SZ,31.96,42.738,34906.0
300359.SZ,3.47,4.596,34848.0
600021.SH,7.48,10.042,34846.0
300008.SZ,4.0280000000000005,5.45,34803.0
300584.SZ,13.19,17.328,34800.0
603366.SH,3.93,5.234,34798.0
600459.SH,14.24,15.5,34782.0
002580.SZ,5.3,11.09,34780.0
603931.SH,17.85,35.12,34720.0
002443.SZ,4.91,6.5840000000000005,34713.0
000026.SZ,11.132,12.176,34689.0
000411.SZ,12.214,13.452,34688.0
301203.SZ,24.12,31.93,34686.0
002101.SZ,9.8,12.984,34680.0
600651.SH,3.464,4.91,34674.0
002905.SZ,9.128,10.462,34658.0
300402.SZ,14.764,16.698,34628.0
002531.SZ,8.0,16.72,34625.0
000721.SZ,7.39,9.734,34560.0
002036.SZ,5.6,7.29,34532.0
002324.SZ,7.28,9.624,34524.0
600462.SH,1.13,1.472,34476.0
600824.SH,3.394,4.49,34450.0
300274.SZ,76.4,98.24000000000001,34450.0
600251.SH,8.744,9.422,34423.0
301190.SZ,13.79,18.445999999999998,34416.0
301256.SZ,5.41,7.178,34408.0
600353.SH,5.6,7.468,34354.0
002063.SZ,4.3,10.14,34336.0
002001.SZ,15.15,20.35,34320.0
000948.SZ,10.55,13.736,34310.0
002651.SZ,4.4,9.0,34277.0
600030.SH,20.808,22.462,34241.0
600176.SH,8.72,16.1,34200.0
600382.SH,3.56,4.736,34160.0
301365.SZ,8.35,33.3,34153.0
000821.SZ,10.28,13.48,34144.0
002644.SZ,6.21,7.87,34132.0
002235.SZ,4.13,5.396,34122.0
002985.SZ,21.08,27.332,34122.0
600801.SH,11.66,15.542,34085.0
603180.SH,18.25,23.4,34074.0
603997.SH,9.8,12.884,34068.0
002966.SZ,6.13,8.22,34067.0
002020.SZ,8.53,11.398,34047.0
600336.SH,3.58,4.788,34038.0
000488.SZ,2.96,3.964,34037.0
001367.SZ,29.29,38.632,34034.0
603187.SH,12.34,16.286,34020.0
000757.SZ,2.5,3.324,34000.0
002040.SZ,6.916,7.538,33998.0
000428.SZ,2.59,3.418,33968.0
601116.SH,11.972,13.405999999999999,33953.0
300219.SZ,4.95,6.562,33936.0
000155.SZ,8.65,19.82,33925.0
002677.SZ,7.79,10.370000000000001,33920.0
603876.SH,7.85,51.3,33909.0
600734.SH,2.62,3.46,33909.0
003017.SZ,13.4,17.818,33892.0
002370.SZ,2.83,3.75,33888.0
001287.SZ,14.7,18.736,33864.0
000596.SZ,198.3,260.448,33850.0
603466.SH,9.9,13.124,33835.0
002267.SZ,5.86,8.03,33830.0
600556.SH,3.81,5.03,33798.0
003038.SZ,24.436,31.491999999999997,33772.0
002223.SZ,29.79,40.01,33726.0
301046.SZ,18.15,24.006,33715.0
600783.SH,8.86,11.315999999999999,33712.0
002760.SZ,11.89,15.244,33684.0
600641.SH,9.68,12.443999999999999,33681.0
002017.SZ,6.6,17.2,33673.0
603538.SH,10.99,14.404,33660.0
000690.SZ,4.31,5.7059999999999995,33640.0
600435.SH,8.46,9.63,33606.0
000558.SZ,2.766,3.2619999999999996,33589.0
003033.SZ,21.6,27.658,33580.0
300198.SZ,1.31,1.74,33572.0
603309.SH,8.83,22.6,33561.0
300841.SZ,60.102000000000004,81.306,33543.0
601068.SH,5.098,7.12,33510.0
301303.SZ,13.6,17.48,33507.0
603956.SH,5.39,7.049999999999999,33485.0
300248.SZ,5.5,7.204,33485.0
002368.SZ,20.0,26.106,33400.0
300437.SZ,7.56,9.932,33396.0
002397.SZ,2.1,2.7960000000000003,33320.0
600323.SH,14.68,20.09,33320.0
002620.SZ,2.55,3.36,33320.0
600525.SH,3.56,4.524,33320.0
001278.SZ,13.5,17.938,33300.0
603073.SH,12.3,16.04,33291.0
002176.SZ,7.8,10.18,33280.0
300247.SZ,2.37,3.0540000000000003,33259.0
603235.SH,19.87,33.41,33250.0
000062.SZ,8.02,10.504,33232.0
300435.SZ,10.65,13.134,33201.0
605507.SH,13.49,28.33,33152.0
600502.SH,5.104,6.55,33148.0
600676.SH,3.388,3.816,33143.0
002366.SZ,5.444,8.6,33142.0
300057.SZ,3.8,5.04,33138.0
301353.SZ,18.71,24.17,33125.0
600054.SH,11.692,14.68,33120.0
603053.SH,9.299999999999999,10.86,33120.0
001256.SZ,11.56,15.248000000000001,33110.0
600606.SH,1.66,2.002,33110.0
600309.SH,67.35,90.54599999999999,33110.0
000568.SZ,142.52,189.35200000000003,33082.0
603893.SH,42.13,101.99,33051.0
002144.SZ,10.35,15.0,33030.0
000967.SZ,3.87,5.016,33024.0
300776.SZ,37.98,152.0,33020.0
000876.SZ,7.96,10.516,33000.0
002522.SZ,3.18,4.224,32970.0
603995.SH,14.21,37.0,32970.0
600858.SH,3.72,4.912,32964.0
002301.SZ,4.73,6.2700000000000005,32916.0
605259.SH,18.74,23.642,32913.0
300658.SZ,3.88,5.16,32896.0
000567.SZ,7.8,10.28,32896.0
002279.SZ,4.2,5.422000000000001,32844.0
600885.SH,21.71,38.72,32844.0
300666.SZ,34.77,88.05,32844.0
300674.SZ,17.169999999999998,19.49,32843.0
301327.SZ,49.13,204.0,32840.0
300267.SZ,2.13,2.794,32830.0
002515.SZ,4.367999999999999,5.084,32790.0
600596.SH,6.7,16.8,32780.0
600517.SH,3.87,5.106,32766.0
300792.SZ,15.31,19.834,32760.0
601066.SH,25.58,27.29,32759.0
002430.SZ,22.73,30.278,32723.0
300958.SZ,10.63,13.99,32712.0
000736.SZ,8.21,10.608,32670.0
600728.SH,3.92,4.696,32640.0
600075.SH,3.27,4.334,32635.0
002208.SZ,4.56,5.932,32631.0
603818.SH,2.97,3.9320000000000004,32592.0
603345.SH,69.51,172.22,32592.0
002614.SZ,5.5,7.14,32580.0
002145.SZ,3.22,4.192,32550.0
300245.SZ,4.67,6.026,32528.0
603323.SH,4.06,5.38,32472.0
600782.SH,3.7640000000000002,4.0760000000000005,32471.0
603983.SH,23.1,30.648,32465.0
600488.SH,4.4079999999999995,6.13,32446.0
600425.SH,4.136,5.6,32409.0
002598.SZ,6.14,14.45,32400.0
600460.SH,16.29,21.332,32391.0
600151.SH,3.91,5.134,32385.0
003016.SZ,5.39,7.112,32375.0
000739.SZ,11.0,25.49,32310.0
600099.SH,8.628,12.66,32306.0
601990.SH,8.424,8.912,32299.0
301428.SZ,21.04,26.852,32289.0
002357.SZ,4.63,6.058,32250.0
600516.SH,4.0,5.16,32250.0
002890.SZ,9.03,20.39,32230.0
603001.SH,3.81,7.89,32226.0
301100.SZ,11.07,25.13,32220.0
601818.SH,3.0020000000000002,3.61,32203.0
600000.SH,6.49,8.58,32186.0
000920.SZ,6.68,8.81,32184.0
300746.SZ,5.1,6.609999999999999,32144.0
000797.SZ,2.27,2.9379999999999997,32120.0
300695.SZ,33.19,42.31,32100.0
600868.SH,2.21,2.39,32094.0
000518.SZ,1.9,2.434,32086.0
002190.SZ,12.14,15.992,32062.0
300898.SZ,21.546,30.15,32062.0
603272.SH,8.5,11.16,32058.0
002479.SZ,3.39,4.3919999999999995,32046.0
300438.SZ,17.11,84.5,32016.0
601619.SH,2.87,3.694,32016.0
600104.SH,13.588000000000001,15.42,32011.0
000519.SZ,9.98,13.044,32000.0
600135.SH,5.648,6.386,31998.0
600778.SH,3.34,4.284,31993.0
300510.SZ,6.368,7.234,31983.0
600127.SH,5.34,7.032,31977.0
000655.SZ,4.78,8.33,31977.0
000819.SZ,12.85,26.84,31955.0
600132.SH,53.96,70.944,31932.0
300683.SZ,19.54,25.631999999999998,31926.0
001218.SZ,13.76,23.69,31896.0
603617.SH,4.81,6.084,31878.0
002557.SZ,33.792,37.744,31876.0
601231.SH,11.47,18.7,31842.0
600874.SH,4.65,6.13,31820.0
600032.SH,6.08,13.23,31816.0
600526.SH,3.45,4.474,31790.0
603906.SH,7.26,25.94,31784.0
603115.SH,9.29,18.88,31779.0
600908.SH,5.458,5.694,31758.0
