,ts_code,symbol,name,area,industry,list_date
2888,600117.SH,600117,*ST西钢,青海,特种钢,19971015
2889,600118.SH,600118,中国卫星,北京,航空,19970908
2890,600119.SH,600119,长江投资,上海,仓储物流,19980115
2891,600120.SH,600120,浙江东方,浙江,多元金融,19971201
2892,600121.SH,600121,郑州煤电,河南,煤炭开采,19980107
2893,600122.SH,600122,*ST宏图,江苏,电气设备,19980420
2894,600123.SH,600123,兰花科创,山西,煤炭开采,19981217
2895,600125.SH,600125,铁龙物流,辽宁,铁路,19980511
2896,600126.SH,600126,杭钢股份,浙江,普钢,19980311
2897,600127.SH,600127,金健米业,湖南,农业综合,19980506
2898,600128.SH,600128,弘业股份,江苏,商贸代理,19970901
2899,600129.SH,600129,太极集团,重庆,中成药,19971118
2900,600130.SH,600130,波导股份,浙江,元器件,20000706
2901,600131.SH,600131,国网信通,四川,通信设备,19980402
2902,600132.SH,600132,重庆啤酒,重庆,啤酒,19971030
2903,600133.SH,600133,东湖高新,湖北,建筑工程,19980212
2904,600135.SH,600135,乐凯胶片,河北,化工原料,19980122
2905,600136.SH,600136,*ST明诚,湖北,影视音像,19980303
2906,600137.SH,600137,浪莎股份,四川,服饰,19980416
2907,600138.SH,600138,中青旅,北京,旅游服务,19971203
2908,600141.SH,600141,兴发集团,湖北,农药化肥,19990616
2909,600143.SH,600143,金发科技,广东,塑料,20040623
2910,600148.SH,600148,长春一东,吉林,汽车配件,19980520
2911,600149.SH,600149,廊坊发展,河北,综合类,19991014
2912,600150.SH,600150,中国船舶,上海,船舶,19980520
2913,600151.SH,600151,航天机电,上海,汽车配件,19980605
2914,600152.SH,600152,维科技术,浙江,电气设备,19980609
2915,600153.SH,600153,建发股份,福建,仓储物流,19980616
2916,600155.SH,600155,华创云信,北京,证券,19980918
2917,600156.SH,600156,华升股份,湖南,纺织,19980527
2918,600157.SH,600157,永泰能源,山西,火力发电,19980513
2919,600158.SH,600158,中体产业,天津,文教休闲,19980327
2920,600159.SH,600159,大龙地产,北京,区域地产,19980526
2921,600160.SH,600160,巨化股份,浙江,化工原料,19980626
2922,600161.SH,600161,天坛生物,北京,生物制药,19980616
2923,600162.SH,600162,香江控股,深圳,全国地产,19980609
2924,600163.SH,600163,中闽能源,福建,新型电力,19980602
2925,600165.SH,600165,宁科生物,宁夏,化工原料,19980529
2926,600166.SH,600166,福田汽车,北京,汽车整车,19980602
2927,600167.SH,600167,联美控股,辽宁,供气供热,19990128
2928,600168.SH,600168,武汉控股,湖北,水务,19980427
2929,600169.SH,600169,太原重工,山西,工程机械,19980904
2930,600170.SH,600170,上海建工,上海,建筑工程,19980623
2931,600171.SH,600171,上海贝岭,上海,半导体,19980924
2932,600172.SH,600172,黄河旋风,河南,矿物制品,19981126
2933,600173.SH,600173,卧龙地产,浙江,全国地产,19990415
2934,600176.SH,600176,中国巨石,浙江,玻璃,19990422
2935,600177.SH,600177,雅戈尔,浙江,服饰,19981119
2936,600178.SH,600178,东安动力,黑龙江,汽车配件,19981014
2937,600179.SH,600179,安通控股,黑龙江,仓储物流,19981104
2938,600180.SH,600180,瑞茂通,山东,仓储物流,19980703
2939,600182.SH,600182,S佳通,黑龙江,汽车配件,19990507
2940,600183.SH,600183,生益科技,广东,元器件,19981028
2941,600184.SH,600184,光电股份,湖北,专用机械,20031106
2942,600185.SH,600185,格力地产,广东,区域地产,19990611
2943,600186.SH,600186,莲花健康,河南,食品,19980825
2944,600187.SH,600187,国中水务,黑龙江,水务,19981111
2945,600188.SH,600188,兖矿能源,山东,煤炭开采,19980701
2946,600189.SH,600189,泉阳泉,吉林,软饮料,19981007
2947,600190.SH,600190,锦州港,辽宁,港口,19990609
2948,600191.SH,600191,华资实业,内蒙,食品,19981210
2949,600192.SH,600192,长城电工,甘肃,电气设备,19981224
2950,600193.SH,600193,创兴资源,上海,装修装饰,19990527
2951,600195.SH,600195,中牧股份,北京,农业综合,19990107
2952,600196.SH,600196,复星医药,上海,化学制药,19980807
2953,600197.SH,600197,伊力特,新疆,白酒,19990916
2954,600198.SH,600198,大唐电信,北京,通信设备,19981021
2955,600199.SH,600199,金种子酒,安徽,白酒,19980812
2956,600200.SH,600200,江苏吴中,江苏,化学制药,19990401
2957,600201.SH,600201,生物股份,内蒙,农业综合,19990115
2958,600202.SH,600202,哈空调,黑龙江,专用机械,19990603
2959,600203.SH,600203,福日电子,福建,元器件,19990514
2960,600206.SH,600206,有研新材,北京,半导体,19990319
2961,600207.SH,600207,安彩高科,河南,电气设备,19990714
2962,600208.SH,600208,新湖中宝,浙江,全国地产,19990623
2963,600210.SH,600210,紫江企业,上海,广告包装,19990824
2964,600211.SH,600211,西藏药业,西藏,中成药,19990721
2965,600212.SH,600212,绿能慧充,山东,电气设备,19990817
2966,600213.SH,600213,亚星客车,江苏,汽车整车,19990831
2967,600215.SH,600215,派斯林,吉林,专用机械,19990909
2968,600216.SH,600216,浙江医药,浙江,化学制药,19991021
2969,600217.SH,600217,中再资环,陕西,环境保护,19991216
2970,600218.SH,600218,全柴动力,安徽,汽车配件,19981203
2971,600219.SH,600219,南山铝业,山东,铝,19991223
2972,600220.SH,600220,江苏阳光,江苏,纺织,19990927
2973,600221.SH,600221,海航控股,海南,空运,19991125
2974,600222.SH,600222,太龙药业,河南,中成药,19991105
2975,600223.SH,600223,福瑞达,山东,区域地产,20000113
2976,600225.SH,600225,卓朗科技,天津,软件服务,20000127
2977,600226.SH,600226,瀚叶股份,浙江,供气供热,19991116
2978,600227.SH,600227,圣济堂,贵州,农药化肥,20000221
2979,600228.SH,600228,返利科技,江西,互联网,19990119
2980,600229.SH,600229,城市传媒,山东,出版业,20000309
2981,600230.SH,600230,沧州大化,河北,化工原料,20000406
2982,600231.SH,600231,凌钢股份,辽宁,普钢,20000511
2983,600232.SH,600232,金鹰股份,浙江,纺织,20000602
2984,600233.SH,600233,圆通速递,辽宁,仓储物流,20000608
2985,600234.SH,600234,科新发展,山西,装修装饰,20000615
2986,600235.SH,600235,民丰特纸,浙江,造纸,20000615
2987,600236.SH,600236,桂冠电力,广西,水力发电,20000323
2988,600237.SH,600237,铜峰电子,安徽,元器件,20000609
2989,600238.SH,600238,海南椰岛,海南,红黄酒,20000120
2990,600239.SH,600239,云南城投,云南,区域地产,19991202
2991,600241.SH,600241,时代万恒,辽宁,电气设备,20001128
2992,600242.SH,600242,退中昌,广东,互联网,20001207
2993,600243.SH,600243,青海华鼎,青海,运输设备,20001120
2994,600246.SH,600246,万通发展,北京,区域地产,20000922
2995,600248.SH,600248,陕西建工,陕西,建筑工程,20000622
2996,600249.SH,600249,两面针,广西,日用化工,20040130
2997,600250.SH,600250,南纺股份,江苏,商贸代理,20010306
2998,600251.SH,600251,冠农股份,新疆,农业综合,20030609
2999,600252.SH,600252,中恒集团,广西,中成药,20001130
3000,600255.SH,600255,鑫科材料,安徽,小金属,20001122
3001,600256.SH,600256,广汇能源,新疆,石油开采,20000526
3002,600257.SH,600257,大湖股份,湖南,渔业,20000612
3003,600258.SH,600258,首旅酒店,北京,酒店餐饮,20000601
3004,600259.SH,600259,广晟有色,海南,小金属,20000525
3005,600261.SH,600261,阳光照明,浙江,家用电器,20000720
3006,600262.SH,600262,北方股份,内蒙,专用机械,20000630
3007,600265.SH,600265,ST景谷,云南,林业,20000825
3008,600266.SH,600266,城建发展,北京,区域地产,19990203
3009,600267.SH,600267,海正药业,浙江,化学制药,20000725
3010,600268.SH,600268,国电南自,江苏,电气设备,19991118
3011,600269.SH,600269,赣粤高速,江西,路桥,20000518
3012,600271.SH,600271,航天信息,北京,软件服务,20030711
3013,600272.SH,600272,开开实业,上海,医药商业,20010228
3014,600273.SH,600273,嘉化能源,浙江,化工原料,20030627
3015,600276.SH,600276,恒瑞医药,江苏,化学制药,20001018
3016,600277.SH,600277,亿利洁能,内蒙,化工原料,20000725
3017,600278.SH,600278,东方创业,上海,商贸代理,20000712
3018,600279.SH,600279,重庆港,重庆,港口,20000731
3019,600280.SH,600280,中央商场,江苏,百货,20000926
3020,600281.SH,600281,华阳新材,山西,小金属,20001109
3021,600282.SH,600282,南钢股份,江苏,普钢,20000919
3022,600283.SH,600283,钱江水利,浙江,水务,20001018
3023,600284.SH,600284,浦东建设,上海,建筑工程,20040316
3024,600285.SH,600285,羚锐制药,河南,中成药,20001018
3025,600287.SH,600287,江苏舜天,江苏,商贸代理,20000901
3026,600288.SH,600288,大恒科技,北京,元器件,20001129
3027,600289.SH,600289,ST信通,黑龙江,软件服务,20000720
3028,600290.SH,600290,*ST华仪,浙江,电气设备,20001106
3029,600292.SH,600292,远达环保,重庆,环境保护,20001101
3030,600293.SH,600293,三峡新材,湖北,玻璃,20000919
3031,600295.SH,600295,鄂尔多斯,内蒙,特种钢,20010426
3032,600297.SH,600297,广汇汽车,辽宁,汽车服务,20001116
3033,600298.SH,600298,安琪酵母,湖北,食品,20000818
3034,600299.SH,600299,安迪苏,北京,饲料,20000420
3035,600300.SH,600300,维维股份,江苏,软饮料,20000630
3036,600301.SH,600301,南化股份,广西,小金属,20000712
3037,600302.SH,600302,标准股份,陕西,纺织机械,20001213
3038,600303.SH,600303,ST曙光,辽宁,汽车整车,20001226
3039,600305.SH,600305,恒顺醋业,江苏,食品,20010206
3040,600306.SH,600306,*ST商城,辽宁,百货,20001226
3041,600307.SH,600307,酒钢宏兴,甘肃,普钢,20001220
3042,600308.SH,600308,华泰股份,山东,造纸,20000928
3043,600309.SH,600309,万华化学,山东,化工原料,20010105
3044,600310.SH,600310,桂东电力,广西,水力发电,20010228
3045,600312.SH,600312,平高电气,河南,电气设备,20010221
3046,600313.SH,600313,农发种业,北京,种植业,20010119
3047,600315.SH,600315,上海家化,上海,日用化工,20010315
3048,600316.SH,600316,洪都航空,江西,航空,20001215
3049,600318.SH,600318,新力金融,安徽,多元金融,20001208
3050,600319.SH,600319,亚星化学,山东,化工原料,20010326
3051,600320.SH,600320,振华重工,上海,工程机械,20001221
3052,600321.SH,600321,正源股份,四川,其他建材,20010524
3053,600322.SH,600322,天房发展,天津,区域地产,20010910
3054,600323.SH,600323,瀚蓝环境,广东,环境保护,20001225
3055,600325.SH,600325,华发股份,广东,区域地产,20040225
3056,600326.SH,600326,西藏天路,西藏,水泥,20010116
3057,600327.SH,600327,大东方,江苏,医疗保健,20020625
3058,600328.SH,600328,中盐化工,内蒙,化工原料,20001222
3059,600329.SH,600329,达仁堂,天津,中成药,20010606
3060,600330.SH,600330,天通股份,浙江,专用机械,20010118
3061,600331.SH,600331,宏达股份,四川,农药化肥,20011220
3062,600332.SH,600332,白云山,广东,中成药,20010206
3063,600333.SH,600333,长春燃气,吉林,供气供热,20001211
3064,600335.SH,600335,国机汽车,天津,汽车服务,20010305
3065,600336.SH,600336,澳柯玛,山东,家用电器,20001229
3066,600337.SH,600337,美克家居,江西,家居用品,20001127
3067,600338.SH,600338,西藏珠峰,西藏,铅锌,20001227
3068,600339.SH,600339,中油工程,新疆,石油加工,20001225
3069,600340.SH,600340,华夏幸福,河北,区域地产,20031230
3070,600343.SH,600343,航天动力,陕西,航空,20030408
3071,600345.SH,600345,长江通信,湖北,通信设备,20001222
3072,600346.SH,600346,恒力石化,辽宁,石油加工,20010820
3073,600348.SH,600348,华阳股份,山西,煤炭开采,20030821
3074,600350.SH,600350,山东高速,山东,路桥,20020318
3075,600351.SH,600351,亚宝药业,山西,中成药,20020926
3076,600352.SH,600352,浙江龙盛,浙江,染料涂料,20030801
3077,600353.SH,600353,旭光电子,四川,元器件,20021120
3078,600354.SH,600354,敦煌种业,甘肃,种植业,20040115
3079,600355.SH,600355,精伦电子,湖北,专用机械,20020613
3080,600356.SH,600356,恒丰纸业,黑龙江,造纸,20010419
3081,600358.SH,600358,国旅联合,江西,旅游服务,20000922
3082,600359.SH,600359,新农开发,新疆,种植业,19990429
3083,600360.SH,600360,华微电子,吉林,半导体,20010316
3084,600361.SH,600361,创新新材,北京,铝,20011129
3085,600362.SH,600362,江西铜业,江西,铜,20020111
3086,600363.SH,600363,联创光电,江西,元器件,20010329
3087,600365.SH,600365,ST通葡,吉林,互联网,20010115
3088,600366.SH,600366,宁波韵升,浙江,矿物制品,20001030
3089,600367.SH,600367,红星发展,贵州,化工原料,20010320
3090,600368.SH,600368,五洲交通,广西,路桥,20001221
3091,600369.SH,600369,西南证券,重庆,证券,20010109
3092,600370.SH,600370,三房巷,江苏,化工原料,20030306
3093,600371.SH,600371,万向德农,黑龙江,种植业,20020916
3094,600372.SH,600372,中航电子,北京,航空,20010706
3095,600373.SH,600373,中文传媒,江西,出版业,20020304
3096,600375.SH,600375,汉马科技,安徽,汽车整车,20030401
3097,600376.SH,600376,首开股份,北京,区域地产,20010312
3098,600377.SH,600377,宁沪高速,江苏,路桥,20010116
3099,600378.SH,600378,昊华科技,四川,化工原料,20010111
3100,600379.SH,600379,宝光股份,陕西,电气设备,20020116
3101,600380.SH,600380,健康元,深圳,化学制药,20010608
3102,600381.SH,600381,青海春天,青海,医疗保健,20010508
3103,600382.SH,600382,广东明珠,广东,普钢,20010118
3104,600383.SH,600383,金地集团,深圳,全国地产,20010412
3105,600386.SH,600386,北巴传媒,北京,汽车服务,20010216
3106,600387.SH,600387,ST海越,浙江,石油贸易,20040218
3107,600388.SH,600388,ST龙净,福建,环境保护,20001229
3108,600389.SH,600389,江山股份,江苏,农药化肥,20010110
3109,600390.SH,600390,五矿资本,湖南,多元金融,20010115
3110,600391.SH,600391,航发科技,四川,航空,20011212
3111,600392.SH,600392,盛和资源,四川,小金属,20030529
3112,600393.SH,600393,ST粤泰,广东,全国地产,20010319
3113,600395.SH,600395,盘江股份,贵州,煤炭开采,20010531
3114,600396.SH,600396,*ST金山,辽宁,火力发电,20010328
3115,600397.SH,600397,安源煤业,江西,煤炭开采,20020702
3116,600398.SH,600398,海澜之家,江苏,服饰,20001228
3117,600399.SH,600399,抚顺特钢,辽宁,特种钢,20001229
3118,600400.SH,600400,红豆股份,江苏,服饰,20010108
3119,600403.SH,600403,大有能源,河南,煤炭开采,20031009
3120,600405.SH,600405,动力源,北京,电气设备,20040401
3121,600406.SH,600406,国电南瑞,江苏,电气设备,20031016
3122,600408.SH,600408,安泰集团,山西,焦炭加工,20030212
3123,600409.SH,600409,三友化工,河北,化纤,20030618
3124,600410.SH,600410,华胜天成,北京,软件服务,20040427
3125,600415.SH,600415,小商品城,浙江,商品城,20020509
3126,600416.SH,600416,湘电股份,湖南,电气设备,20020718
3127,600418.SH,600418,江淮汽车,安徽,汽车整车,20010824
3128,600419.SH,600419,天润乳业,新疆,乳制品,20010628
3129,600420.SH,600420,国药现代,上海,化学制药,20040616
3130,600421.SH,600421,华嵘控股,湖北,专用机械,20040607
3131,600422.SH,600422,昆药集团,云南,中成药,20001206
3132,600423.SH,600423,柳化股份,广西,农药化肥,20030717
3133,600425.SH,600425,青松建化,新疆,水泥,20030724
3134,600426.SH,600426,华鲁恒升,山东,农药化肥,20020620
3135,600428.SH,600428,中远海特,广东,水运,20020418
3136,600429.SH,600429,三元股份,北京,乳制品,20030915
3137,600433.SH,600433,冠豪高新,广东,造纸,20030619
3138,600435.SH,600435,北方导航,北京,专用机械,20030704
3139,600436.SH,600436,片仔癀,福建,中成药,20030616
3140,600438.SH,600438,通威股份,四川,电气设备,20040302
3141,600439.SH,600439,瑞贝卡,河南,服饰,20030710
3142,600444.SH,600444,国机通用,安徽,专用机械,20040219
3143,600446.SH,600446,金证股份,深圳,软件服务,20031224
3144,600448.SH,600448,华纺股份,山东,纺织,20010903
3145,600449.SH,600449,宁夏建材,宁夏,水泥,20030829
3146,600452.SH,600452,涪陵电力,重庆,水力发电,20040303
3147,600455.SH,600455,博通股份,陕西,文教休闲,20040329
3148,600456.SH,600456,宝钛股份,陕西,小金属,20020412
3149,600458.SH,600458,时代新材,湖南,塑料,20021219
3150,600459.SH,600459,贵研铂业,云南,小金属,20030516
3151,600460.SH,600460,士兰微,浙江,半导体,20030311
3152,600461.SH,600461,洪城环境,江西,水务,20040601
3153,600462.SH,600462,ST九有,湖北,广告包装,20030903
3154,600463.SH,600463,空港股份,北京,园区开发,20040318
3155,600466.SH,600466,*ST蓝光,四川,区域地产,20010212
3156,600467.SH,600467,好当家,山东,渔业,20040405
3157,600468.SH,600468,百利电气,天津,电气设备,20010615
3158,600469.SH,600469,风神股份,河南,汽车配件,20031021
3159,600470.SH,600470,六国化工,安徽,农药化肥,20040305
3160,600475.SH,600475,华光环能,江苏,环境保护,20030721
3161,600476.SH,600476,湘邮科技,湖南,软件服务,20031210
3162,600477.SH,600477,杭萧钢构,浙江,钢加工,20031110
3163,600478.SH,600478,科力远,湖南,电气设备,20030918
3164,600479.SH,600479,千金药业,湖南,中成药,20040312
3165,600480.SH,600480,凌云股份,河北,汽车配件,20030815
